polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,group,location
249,,Zona Florida - Casco Antiguo,colombia-santander-floridablanca-7500301-zona-florida-casco-antiguo,7500301,,SRID=4326;POINT(-73.084395 7.063077),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503001,7503002,7503003,7503004,7503005,7503006,7503007,7503008,7503009"
249,,Zona Cañaveral - Versalles,colombia-santander-floridablanca-7500302-zona-canaveral-versalles,7500302,,SRID=4326;POINT(-73.099801 7.063594),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503010,7503011,7503012,7503013,7503014,7503015,7503016,7503017"
249,,Zona Bucarica - Caracolí,colombia-santander-floridablanca-7500303-zona-bucarica-caracoli,7500303,,SRID=4326;POINT(-73.082730 7.068975),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503018,7503019"
249,,Zona Caldas - El Reposo,colombia-santander-floridablanca-7500304-zona-caldas-el-reposo,7500304,,SRID=4326;POINT(-73.100550 7.094638),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503020,7503021,7503022,7503023,7503024"
249,,Zona Bosque - Molinos,colombia-santander-floridablanca-7500305-zona-bosque-molinos,7500305,,SRID=4326;POINT(-73.108531 7.078128),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503025,7503026,7503027,7503028,7503029"
249,,Zona Lagos - Bellavista,colombia-santander-floridablanca-7500306-zona-lagos-bellavista,7500306,,SRID=4326;POINT(-73.105810 7.075035),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503030,7503031"
249,,Zona Villabel - Santa Ana,colombia-santander-floridablanca-7500307-zona-villabel-santa-ana,7500307,,SRID=4326;POINT(-73.099996 7.082044),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503032,7503033"
249,,Zona La Cumbre - El Carmen,colombia-santander-floridablanca-7500308-zona-la-cumbre-el-carmen,7500308,,SRID=4326;POINT(-73.089347 7.080815),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503034,7503035,7503036"
249,,Zona Ruitoque Condominio,colombia-santander-floridablanca-7500309-zona-ruitoque-condominio,7500309,,SRID=4326;POINT(-73.087704 7.027448),1,1,2021-10-13 18:4:34,2021-10-13 18:4:34,zonas,"7500001,7503037"
