polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,NARIÑO,colombia-bolivar-cartagena-5801028-narino,5801028,,SRID=4326;POINT(-75.529363 10.424258),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,EL PARAISO 1,colombia-bolivar-cartagena-5801029-el-paraiso-1,5801029,,SRID=4326;POINT(-75.514579 10.426548),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,CONJUNTO RESIDENCIAL TEQUENDAMA,colombia-bolivar-cartagena-5801030-conjunto-residencial-tequendama,5801030,,SRID=4326;POINT(-75.536294 10.42617),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LA MATUNA,colombia-bolivar-cartagena-5801031-la-matuna,5801031,,SRID=4326;POINT(-75.545862 10.423992),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOMAS DEL CIELO,colombia-bolivar-cartagena-5801032-lomas-del-cielo,5801032,,SRID=4326;POINT(-75.521169 10.423651),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LA MARIA,colombia-bolivar-cartagena-5801033-la-maria,5801033,,SRID=4326;POINT(-75.518172 10.420845),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,ESPINAL,colombia-bolivar-cartagena-5801034-espinal,5801034,,SRID=4326;POINT(-75.539057 10.423453),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION FLOR DEL CAMPO,colombia-bolivar-cartagena-5801035-urbanizacion-flor-del-campo,5801035,,SRID=4326;POINT(-75.447794 10.419429),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LOTE AMADOR,colombia-bolivar-cartagena-5801036-lote-amador,5801036,,SRID=4326;POINT(-75.530749 10.421779),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,LAS FLORES,colombia-bolivar-cartagena-5801037-las-flores,5801037,,SRID=4326;POINT(-75.520238 10.421433),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,EL POZON,colombia-bolivar-cartagena-5801038-el-pozon,5801038,,SRID=4326;POINT(-75.461232 10.412253),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,PIE DEL CERRO,colombia-bolivar-cartagena-5801039-pie-del-cerro,5801039,,SRID=4326;POINT(-75.539281 10.420907),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,GETSEMANI,colombia-bolivar-cartagena-5801040-getsemani,5801040,,SRID=4326;POINT(-75.54576 10.421412),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,PIE DE POPA,colombia-bolivar-cartagena-5801041-pie-de-popa,5801041,,SRID=4326;POINT(-75.534151 10.417692),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,URBANIZACION VILLA VENECIA,colombia-bolivar-cartagena-5801042-urbanizacion-villa-venecia,5801042,,SRID=4326;POINT(-75.540488 10.418259),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
251,,OLAYA SECTOR RICAURTE,colombia-bolivar-cartagena-5801043-olaya-sector-ricaurte,5801043,,SRID=4326;POINT(-75.491674 10.414832),1,1,2021-12-2 21:7:51,2021-12-2 21:7:51,5800003
