LEVEL_ID,type,country,country_id,state,state_id,city,city_id,zone,zone_id,neighbourhood,neighbourhood_id,x,y,z,path
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,La Pedregosa,7500109,'',0,0,0,10,Colombia / Santander / Bucaramanga / La Pedregosa
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Provenza,7500110,'',0,0,0,10,Colombia / Santander / Bucaramanga / Provenza
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Sur,7500111,'',0,0,0,10,Colombia / Santander / Bucaramanga / Sur
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Cabecera del Llano,7500112,'',0,0,0,10,Colombia / Santander / Bucaramanga / Cabecera del Llano
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Centro Oriental,7500113,'',0,0,0,10,Colombia / Santander / Bucaramanga / Centro Oriental
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Morrorico,7500114,'',0,0,0,10,Colombia / Santander / Bucaramanga / Morrorico
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Centro,7500115,'',0,0,0,10,Colombia / Santander / Bucaramanga / Centro
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Lagos del Cacique,7500116,'',0,0,0,10,Colombia / Santander / Bucaramanga / Lagos del Cacique
4,Zone,Colombia,1,Santander,75,Bucaramanga,7500007,Mutis,7500117,'',0,0,0,10,Colombia / Santander / Bucaramanga / Mutis
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Florida - Casco Antiguo,7500301,'',0,0,0,10,Colombia / Santander / Floridablanca / Florida - Casco Antiguo
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Cañaveral - Versalles,7500302,'',0,0,0,10,Colombia / Santander / Floridablanca / Cañaveral - Versalles
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Bucarica - Caracolí,7500303,'',0,0,0,10,Colombia / Santander / Floridablanca / Bucarica - Caracolí
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Caldas - El Reposo,7500304,'',0,0,0,10,Colombia / Santander / Floridablanca / Caldas - El Reposo
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Bosque - Molinos,7500305,'',0,0,0,10,Colombia / Santander / Floridablanca / Bosque - Molinos
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Lagos - Bellavista,7500306,'',0,0,0,10,Colombia / Santander / Floridablanca / Lagos - Bellavista
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Villabel - Santa Ana,7500307,'',0,0,0,10,Colombia / Santander / Floridablanca / Villabel - Santa Ana
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,La Cumbre - El Carmen,7500308,'',0,0,0,10,Colombia / Santander / Floridablanca / La Cumbre - El Carmen
4,Zone,Colombia,1,Santander,75,Floridablanca,7500001,Ruitoque Condominio,7500309,'',0,0,0,10,Colombia / Santander / Floridablanca / Ruitoque Condominio
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Norte-Centro,7500101,Cafe Madrid,7501003,-73.140815,7.161674,15,Colombia / Santander / Bucaramanga / Norte-Centro / Cafe Madrid
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Norte-Centro,7500101,Las Hamacas,7501004,-73.138078,7.158126,15,Colombia / Santander / Bucaramanga / Norte-Centro / Las Hamacas
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Norte-Centro,7500101,Kennedy,7501006,-73.134634,7.15167,15,Colombia / Santander / Bucaramanga / Norte-Centro / Kennedy
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Oriente,7500103,San Rafael,7501044,-73.135114,7.139485,15,Colombia / Santander / Bucaramanga / Oriente / San Rafael
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Oriente,7500103,Chapinero,7501046,-73.13191,7.13805,15,Colombia / Santander / Bucaramanga / Oriente / Chapinero
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Oriente,7500103,La Universidad,7501048,-73.125622,7.137132,15,Colombia / Santander / Bucaramanga / Oriente / La Universidad
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Oriente,7500103,Mutualidad,7501049,-73.124679,7.135274,15,Colombia / Santander / Bucaramanga / Oriente / Mutualidad
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Oriente,7500103,Modelo,7501050,-73.129297,7.134547,15,Colombia / Santander / Bucaramanga / Oriente / Modelo
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Oriente,7500103,San Francisco,7501051,-73.122265,7.130211,15,Colombia / Santander / Bucaramanga / Oriente / San Francisco
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Oriente,7500103,Alarcon,7501052,-73.121137,7.126466,15,Colombia / Santander / Bucaramanga / Oriente / Alarcon
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Occidental,7500104,Gaitan,7501055,-73.134064,7.13148,15,Colombia / Santander / Bucaramanga / Occidental / Gaitan
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Occidental,7500104,Granadas,7501056,-73.130069,7.123854,15,Colombia / Santander / Bucaramanga / Occidental / Granadas
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,Occidental,7500104,Girardot,7501058,-73.134712,7.122318,15,Colombia / Santander / Bucaramanga / Occidental / Girardot
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,García Rovira,7500105,Chorreras de Don Juan,7501076,-73.130128,7.11063,15,Colombia / Santander / Bucaramanga / García Rovira / Chorreras de Don Juan
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,García Rovira,7500105,Campohermoso,7501077,-73.138814,7.104936,15,Colombia / Santander / Bucaramanga / García Rovira / Campohermoso
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Concordia,7500106,La Concordia,7501088,-73120703,7112674,15,Colombia / Santander / Bucaramanga / La Concordia / La Concordia
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Concordia,7500106,Ricaurte,7501092,-73.116086,7.107081,15,Colombia / Santander / Bucaramanga / La Concordia / Ricaurte
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Concordia,7500106,La Ceiba,7501093,-73.115005,7.105093,15,Colombia / Santander / Bucaramanga / La Concordia / La Ceiba
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Concordia,7500106,La Salle,7501094,-73.112034,7.101433,15,Colombia / Santander / Bucaramanga / La Concordia / La Salle
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Concordia,7500106,La Victoria,7501095,-73.116644,7.100617,15,Colombia / Santander / Bucaramanga / La Concordia / La Victoria
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Ciudadela,7500107,Ciudadela Real de Minas,7501096,-73.122782,7.104033,15,Colombia / Santander / Bucaramanga / La Ciudadela / Ciudadela Real de Minas
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Ciudadela,7500107,Ciudad Bolivar,7501098,-73.125697,7.097514,15,Colombia / Santander / Bucaramanga / La Ciudadela / Ciudad Bolivar
5,Neighbourhood,Colombia,1,Santander,75,Bucaramanga,7500007,La Ciudadela,7500107,Los Naranjos,7501101,-73.125997,7.101867,15,Colombia / Santander / Bucaramanga / La Ciudadela / Los Naranjos
