polumoolymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,Café Madrid,Colombia-Santander-Bucaramanga-7501003-Café Madrid,7501003,,"SRID=4326;POINT(-73,140815 7,161674)",1,1,2021-09-30 17:47:06,2021-09-30 17:47:06,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Las Hamacas,Colombia-Santander-Bucaramanga-7501004-Las Hamacas,7501004,,"SRID=4326;POINT(-73,138078 7,158126)",1,1,2021-09-30 17:47:06,2021-09-30 17:47:06,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Kennedy,Colombia-Santander-Bucaramanga-7501006-Kennedy,7501006,,"SRID=4326;POINT(-73,134634 7,15167)",1,1,2021-09-30 17:47:06,2021-09-30 17:47:06,69320986-49c4-4df9-a4c7-74b850e148d8
251,,San Rafael,Colombia-Santander-Bucaramanga-7501044-San Rafael,7501044,,"SRID=4326;POINT(-73,135114 7,139485)",1,1,2021-09-30 17:47:06,2021-09-30 17:47:06,69320986-49c4-4df9-a4c7-74b850e148d8
