polumoolymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,El Porvenir,colombia-santander-bucaramanga-7501151-el-porvenir,7501151,,SRID=4326;POINT(-73.131723 7.082126),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Las Delicias,colombia-santander-bucaramanga-7501152-las-delicias,7501152,,SRID=4326;POINT(-73.133969 7.169727),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Viveros de Provenza,colombia-santander-bucaramanga-7501205-viveros-de-provenza,7501205,,SRID=4326;POINT(-73.11801 7.080898),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Cabecera del Llano,colombia-santander-bucaramanga-7501154-cabecera-del-llano,7501154,,SRID=4326;POINT(-73106735 7119319),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Sotomayor,colombia-santander-bucaramanga-7501155-sotomayor,7501155,,SRID=4326;POINT(-73.113435 7.116171),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Nuevo Sotomayor,colombia-santander-bucaramanga-7501203-nuevo-sotomayor,7501203,,SRID=4326;POINT(-73.117638 7.113286),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Antiguo Campestre,colombia-santander-bucaramanga-7501156-antiguo-campestre,7501156,,SRID=4326;POINT(-73.106826 7.114524),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Bolarqui,colombia-santander-bucaramanga-7501157-bolarqui,7501157,,SRID=4326;POINT(-73.114022 7.111366),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Puerta del Sol,colombia-santander-bucaramanga-7501159-puerta-del-sol,7501159,,SRID=4326;POINT(-73.112032 7.104678),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Conucos,colombia-santander-bucaramanga-7501160-conucos,7501160,,SRID=4326;POINT(-73.110865 7.105544),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
251,,Los Cedros,colombia-santander-bucaramanga-7501163-los-cedros,7501163,,SRID=4326;POINT(-73.103371 7.118576),1,1,2021-10-01 13:22:28,2021-10-01 13:22:28,69320986-49c4-4df9-a4c7-74b850e148d8
