polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,group,location
249,,Zona Arenales,colombia-santander-giron-7500401-zona-arenales,7500401,,SRID=4326;POINT(-73.168567 7.059882),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,7500004
249,,Zona Bellavista,colombia-santander-giron-7500402-zona-bellavista,7500402,,SRID=4326;POINT(-73.175602 7.075704),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,7500004
249,,Zona Carrizal,colombia-santander-giron-7500403-zona-carrizal,7500403,,SRID=4326;POINT(-73.172332 7.078357),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,7500004
249,,Zona Casco Antiguo,colombia-santander-giron-7500404-zona-casco-antiguo,7500404,,SRID=4326;POINT(-73.170145 7.067311),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,"7500004,7504033"
249,,Zona Chimita,colombia-santander-giron-7500405-zona-chimita,7500405,,SRID=4326;POINT(-73.167088 7.085710),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,"7500004,7504038,7504039,7504040"
249,,Zona El Poblado,colombia-santander-giron-7500406-zona-el-poblado,7500406,,SRID=4326;POINT(-73.169337 7.073329),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,"7500004,7504049"
249,,Zona La Aldea,colombia-santander-giron-7500407-zona-la-aldea,7500407,,SRID=4326;POINT(-73.176803 7.067126),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,7500004
249,,Zona Mesetas,colombia-santander-giron-7500408-zona-mesetas,7500408,,SRID=4326;POINT(-73.165440 7.056398),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,"7500004,7504079"
249,,Zona Rincón de Girón,colombia-santander-giron-7500409-zona-rincon-de-giron,7500409,,SRID=4326;POINT(-73.164298 7.071796),1,1,2021-10-8 16:47:56,2021-10-8 16:47:56,zonas,"7500004,7504083,7504087"
